"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Sub-Saharan Africa","SSF","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","6.60086875967416","6.61700818495267","6.63219520282168","6.64646681670591","6.65906790567489","6.6709386114614","6.68299200335263","6.69643142875387","6.71112387596206","6.72697797433992","6.74342626833473","6.75917041564098","6.77375887699045","6.78564091812637","6.79394868448347","6.79862083254724","6.79942529015674","6.79791325062741","6.79309357419971","6.78510318027152","6.77340965735133","6.75663786078044","6.73407516251272","6.70745058792778","6.67435824376664","6.63513062887206","6.58927033897194","6.53630360097166","6.47841916384121","6.41472989003035","6.34773000454864","6.27741230460177","6.20751308343253","6.14067309677601","6.0774551124866","6.01831693347302","5.96199419695584","5.9077759387524","5.85564461614486","5.805019343596","5.75529311205185","5.70667842461539","5.65960267412754","5.61304686776807","5.56729563307719","5.52100153705373","5.47282761716182","5.42324537869067","5.37137544138485","5.31651497153839","5.25798659383723","5.19521671393123","5.12831409811247","5.05832098863271","4.98626136739344","4.91289046130586","4.83867140641079","4.76519966437032","4.69324343789147","","",
"Sub-Saharan Africa","SSF","Consumption of iodized salt (% of households)","SN.ITK.SALT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1366419578887","","","","","","79.5486107036472","","","","",
"Sub-Saharan Africa","SSF","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1645690477631","51.1300671003464","50.9949914841177","50.8159408357611","50.6048721347468","50.4227305296564","50.4114813361885","50.3069153633896","50.1448658121774","49.9716367759545","49.7337492826997","49.5436141938051","49.3522818477414","49.127513503331","48.930686886366","48.6905373223829","48.5585358181797","48.3961591399192","48.128553942741","47.6935705220407","47.2851707798717","47.0890262714401","46.0634365377463","45.2850705357878","45.1783073824108","45.408111051779","45.6046915875757","45.3921531036322","45.0399848140125","44.9222049556519","44.7963689373499",
"Sub-Saharan Africa","SSF","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8994266373968","10.7881632669295","10.7092952174701","10.615977365512","10.5809376333821","10.56215628567","10.4849201643108","10.3878009186365","10.2623955719101","10.115378643454","10.0131727353663","9.91202545129706","9.85996291585897","9.8827711760762","9.82354092978777","9.86436127461546","9.91467225774092","9.97197591020708","9.93575311771471","9.99074482494264","10.1090259858696","10.3674356759812","10.6101218074781","10.8534263404324","11.0705391864272","11.0929280186532","11.2029479939721","11.2834735195826","11.3055578073495","11.3386145991193",
"Sub-Saharan Africa","SSF","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8654608754489","65.7719870152663","65.6386335684713","65.5630516257248","65.4948495415402","65.4328255923109","65.3897225988595","65.3554431655963","65.2274714719501","65.1898556468073","65.1520675719062","64.9703274050574","64.9881834740501","65.1482589354817","65.1703968777487","65.2858275118012","65.3927726642499","65.5138240755381","65.1071677780741","64.5717011887352","64.5250622800818","64.0288677312116","63.6307934701595","63.3652154209144","63.2808300805845","62.9113335466149","62.8098642955187","62.8075158699767","62.7592897614342","62.7329121525155",
"Sub-Saharan Africa","SSF","Employment to population ratio, ages 15-24, male (%) (national estimate)","SL.EMP.1524.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3","89.7","90.5","91.2","91.4","91.2","90.8","90.8","90.9","91","91.1","91","90.9","91.1","90.7","90.2","89.6","89.1","88.6","88.5","88","87.4","86.8","86.7","86.4","86.3","86.4","86.1","86","","",
"Sub-Saharan Africa","SSF","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68102988353455","1.78568716148024","1.49153795189626","1.71124893369408","1.96153392384576","1.87414082281904","1.8707187222028","1.82208144265506","1.69635746091382","1.87700734647943","1.88926732926668","1.90574448036737","1.88605833761871","1.7660609547066","1.67130963894151","1.81512107389784","1.79590097212345","1.89969530409588","","","",
"Sub-Saharan Africa","SSF","Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","SH.UHC.NOP2.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12255400","","","","","9905500","","","","","13471200","","","","","13363600","","","","","",
"Sub-Saharan Africa","SSF","Mortality caused by road traffic injury (per 100,000 people)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6190344091801","","","26.8753643941121","","","","",
"Sub-Saharan Africa","SSF","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7943187140097","18.827371349279","","36.6871301812228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0988940148569","","","","","","","","","","51.3886086594207","","","","","","59.8553733598797","","","","",
"Sub-Saharan Africa","SSF","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.6645408831428","53.6017893879493","53.5016745766959","53.3884008237755","53.2731064760204","53.1281848406953","52.9478843148034","52.7463409636958","52.4937790391396","52.2103337203623","51.9043782995685","51.5904306403147","51.2986605747114","50.9892104230392","50.6584763647376","50.2600561021694","49.8215153226498","49.3305312399319","48.8229988783443","48.300184999814","47.8362376907498","47.4129473391058","47.046521703109","46.6581708569662","46.3047924688189","46.0382341429721","45.8583593403273","","","","",
"Sub-Saharan Africa","SSF","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4903147219245","5.98101369039594","6.3162792023176","6.45994629024973","6.46123902725886","6.31656507925231","6.11735185104797","5.91321124832135","5.68229178088412","5.42712569619434","5.14794083578549","4.85634524913091","4.57568947728069","4.30571192652675","4.07096810607699","3.87939700343063","3.70424885623209","3.54465404014738","3.37820872473758","3.22148195430348","3.07386605078721","2.90019277468044","2.72251514766035","2.53150739268211","2.36338467388149","2.19636244040497","2.04821632976342","1.89813006473938","1.7408908797642","1.61882885271772","",
"Sub-Saharan Africa","SSF","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0022573099196","31.8429722545032","32.6575576060614","33.4735624213836","34.3017539927574","35.1929908914286","36.0868708162677","36.9668209356043","37.871228813736","38.7723163636001","39.6689118876971","40.5346815689864","41.3997842803198","42.2646203652897","43.124648941085","43.9808799494342","44.8328809857529","45.6898655329544","","","",
"Sub-Saharan Africa","SSF","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4878603301778","","","","","","","","","","28.5217673599781","","","","","32.6941727958677","33.6890252225181","","","","",
"Sub-Saharan Africa","SSF","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","SH.ALC.PCAP.FE.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10376592704076","","","","","","1.95779588041005","","","","",
"Sub-Saharan Africa","SSF","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.869785","","19.69888","16.02238","18.3499","20.227775","21.02246","","","","","","",
"Sub-Saharan Africa","SSF","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","","","253447.9","262718.5","268496.9","283499.4","298317.8","312557.4","337197.1","362194.2","388656.6","421919.8","478773.1","506210.5","551699.9","561979.6","581447.4","622515.4","665791.7","674218.5","693031.2","720045.3","739952","760736.3","781887.9","793590.6","821179.4","834480.5","867437","898130.4","951371","1025714","1072162","1149595","1191693","1248716","1376880","1481712","1669510","1833469","1974838","2279266","2213124","2579034","2644843","2804106","2774110","2879093","2937928","","",
"Sub-Saharan Africa","SSF","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.71796","20.00473","20.70502","21.53815","22.50571","23.41232","24.61484","25.52428","26.34918","27.27619","28.91533","30.20465","31.71098","32.06327","32.45388","33.38542","34.02342","34.8044","35.0705","35.29055","35.58426","","",
"Sub-Saharan Africa","SSF","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","","","","","31500000","31800000","31300000","30800000","29900000","29300000","28800000","28700000","29300000","30600000","32300000","34400000","36500000","38200000","38900000","40600000","40800000","42200000","42900000","43700000","44000000","46100000","44400000","44600000","44700000","43100000","41600000","40500000","38500000","37200000","35300000","33800000","31500000","31100000","31000000","32300000","31300000","31600000","31300000","31600000","32600000","32700000","33000000","34000000","33800000","",
"Sub-Saharan Africa","SSF","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1838967772857","64.3309589497514","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","45.04831","45.90132","47.30765","48.6789","51.01655","52.64702","53.84612","57.43569","61.14444","65.28717","68.55213","71.39632","73.20294","72.94324","72.2608","70.2702","68.21953","67.19542","65.38629","67.07717","65.85094","67.16363","67.13793","67.91427","68.16373","68.68318","67.20477","70.75529","71.87344","72.84893","75.42295","77.77814","79.89445","82.74332","85.06906","87.75231","90.06582","91.28978","92.77321","93.43575","93.5266","94.76524","96.29907","96.9402","96.85492","95.82346","95.87703","95.98685","96.14986","96.60417","",
"Sub-Saharan Africa","SSF","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","15.0223703384399","14.919939994812","14.8502397537231","15.152099609375","15.2370004653931","15.4235095977783","15.4405603408813","15.4603796005249","15.5904397964478","15.644359588623","15.6386203765869","15.4523000717163","15.5664596557617","15.8969602584839","15.3115701675415","15.6879501342773","14.3278799057007","15.6372299194336","16.1735095977783","17.7116394042969","18.9707508087158","20.2432594299316","20.7857608795166","22.1284599304199","20.668529510498","20.6919708251953","22.4511795043945","22.2047500610352","23.9242706298828","27.5301094055176","30.0087890625","24.6948699951172","25.7756099700928","31.9602699279785","32.4095497131348","31.7688808441162","31.9275608062744","",
"Sub-Saharan Africa","SSF","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","54.4358901977539","54.9027404785156","55.7843589782715","56.3796310424805","57.133918762207","57.9714508056641","58.4384613037109","58.836540222168","59.5183486938477","60.2117691040039","60.5914115905762","61.3590316772461","62.1590614318848","62.1449508666992","62.9106483459473","60.3849601745605","61.2079315185547","61.4566497802734","62.1560211181641","63.5431785583496","62.5347709655762","63.5604095458984","61.7242012023926","62.0993690490723","62.5651512145996","63.7763290405273","66.1850280761719","67.7444229125977","68.7132110595703","69.6953582763672","70.5392913818359","71.425048828125","72.4168319702148","73.0669708251953","73.6363372802734","",
"Sub-Saharan Africa","SSF","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2606.47831326248","2555.24876807039","2508.13112461804","2435.06704171955","2411.85245791833","2422.8553138762","2475.51878295278","2494.47037685025","2492.70202170739","2481.28926106052","2463.05872838299","2515.51217788597","2632.5300976109","2685.03573900878","2783.55274043029","2868.96157909031","3011.39722338676","3104.71335471431","3174.54289919694","3220.17669078074","3282.73668458915","3383.90630123302","3455.11705294251","3546.5686648775","3654.51700392112","3700.52825781349","3666.96026590962","3659.74306291846","3631.3096255122","","",
"Sub-Saharan Africa","SSF","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted savings: gross savings (% of GNI)","NY.ADJ.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","57.2791361904512","53.0336655706875","42.6214438515312","34.0360629009749","29.9249018547063","27.7634213492747","24.9801777972043","24.0885043099054","27.224337300858","25.06043649201","23.4595223400345","21.6123404006647","19.7971543531218","20.4623678077485","20.604833689288","20.1165291172699","20.3597703731138","19.2894792110606","21.9166265852517","25.8562758241593","21.1165860985079","21.7851966154113","21.1838904987325","22.2731839963673","23.8792113105533","29.1271869066038","22.5117697898234","24.8610974245462","20.2359589126761","21.8093763433766","22.3492888564599","24.1787052171356","19.9608224564441","21.5766436840352","18.5259359967048","18.2165647335208","19.5360146038863","20.054532696032","","",
"Sub-Saharan Africa","SSF","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","44.9525498715654","46.4346353077145","46.4686868444299","46.6490078997414","44.9314100876623","45.4887770388529","45.595217140952","44.3479248859537","44.1721945095116","44.2923504701736","44.71016841945","45.8341391455428","46.1739317309271","46.665104852599","44.5146840617996","43.2131304463764","43.7229265647374","46.049155847674","45.74344644467","46.3855330096006","47.2504391328679","46.6272435621928","47.588939416891","48.1026575908445","47.9633932022256","49.4406593986153","49.6350484112689","48.6187582932182","51.2430658786653","50.4234833896638","49.5354223043519","50.0125071665924","50.8669226375161","51.5317771966135","52.9765566962449","53.5343363110559","52.3542361110674","51.2910444498661","50.8547644331492","",
"Sub-Saharan Africa","SSF","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","253102080833.642","241877377186.668","225446223637.439","235262205580.766","237546461714.147","233986985730.208","237006499274.939","245742314448.199","248754033058.202","260440624433.874","252470582873.652","254227103645.939","247395503296.557","245283113024.324","245777435786.11","254806689210.074","261363576408.43","263017528245.433","260486823423.399","273591544032.094","281881101940.449","290206565622.472","305314651247.275","318985979121.312","337280599783.304","347849866082.001","364631463455.931","370959112758.731","369128160867.484","389134636029.25","406770315574.099","414620232397.5","427687772392.617","445343432632.916","451503314279.401","447963220529.594","461012675928.736","470310472323.841","480760244858.052","",
"Sub-Saharan Africa","SSF","Agriculture, forestry, and fishing, value added (current LCU)","NV.AGR.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
